Date,Time,Julian,Temp_C
6/13/2013,2:35:00,164.1076389,6.165
6/13/2013,2:40:00,164.1111111,6.153
6/13/2013,2:45:00,164.1145833,6.334
6/13/2013,2:50:00,164.1180556,6.424
6/13/2013,2:55:00,164.1215278,6.464
6/13/2013,3:00:00,164.125,6.523
6/13/2013,3:05:00,164.1284722,6.573
6/13/2013,3:10:00,164.1319444,6.654
6/13/2013,3:15:00,164.1354167,6.663
6/13/2013,3:20:00,164.1388889,6.705
6/13/2013,3:25:00,164.1423611,6.778
6/13/2013,3:30:00,164.1458333,6.918
6/13/2013,3:35:00,164.1493056,7.035
6/13/2013,3:40:00,164.1527778,7.124
6/13/2013,3:45:00,164.15625,7.154
6/13/2013,3:50:00,164.1597222,7.269
6/13/2013,3:55:00,164.1631944,7.401
6/13/2013,4:00:00,164.1666667,7.579
6/13/2013,4:05:00,164.1701389,7.779
6/13/2013,4:10:00,164.1736111,8.009
6/13/2013,4:15:00,164.1770833,8.121
6/13/2013,4:20:00,164.1805556,8.341
6/13/2013,4:25:00,164.1840278,8.534
6/13/2013,4:30:00,164.1875,8.77
6/13/2013,4:35:00,164.1909722,8.99
6/13/2013,4:40:00,164.1944444,9.157
6/13/2013,4:45:00,164.1979167,9.262
6/13/2013,4:50:00,164.2013889,9.134
6/13/2013,4:55:00,164.2048611,9.428
6/13/2013,5:00:00,164.2083333,9.797
6/13/2013,5:05:00,164.2118056,10.133
6/13/2013,5:10:00,164.2152778,10.476
6/13/2013,5:15:00,164.21875,10.732
6/13/2013,5:20:00,164.2222222,10.956
6/13/2013,5:25:00,164.2256944,11.23
6/13/2013,5:30:00,164.2291667,11.457
6/13/2013,5:35:00,164.2326389,11.677
6/13/2013,5:40:00,164.2361111,11.867
6/13/2013,5:45:00,164.2395833,12.048
6/13/2013,5:50:00,164.2430556,12.284
6/13/2013,5:55:00,164.2465278,12.573
6/13/2013,6:00:00,164.25,12.912
6/13/2013,6:05:00,164.2534722,13.296
6/13/2013,6:10:00,164.2569444,13.628
6/13/2013,6:15:00,164.2604167,14.128
6/13/2013,6:20:00,164.2638889,14.699
6/13/2013,6:25:00,164.2673611,13.336
6/13/2013,6:30:00,164.2708333,12.896
6/13/2013,6:35:00,164.2743056,12.711
6/13/2013,6:40:00,164.2777778,12.557
6/13/2013,6:45:00,164.28125,12.546
6/13/2013,6:50:00,164.2847222,12.513
6/13/2013,6:55:00,164.2881944,12.69
6/13/2013,7:00:00,164.2916667,12.691
6/13/2013,7:05:00,164.2951389,12.846
6/13/2013,7:10:00,164.2986111,12.942
6/13/2013,7:15:00,164.3020833,13.284
6/13/2013,7:20:00,164.3055556,13.831
6/13/2013,7:25:00,164.3090278,14.452
6/13/2013,7:30:00,164.3125,14.899
6/13/2013,7:35:00,164.3159722,15.391
6/13/2013,7:40:00,164.3194444,15.689
6/13/2013,7:45:00,164.3229167,16.053
6/13/2013,7:50:00,164.3263889,16.044
6/13/2013,7:55:00,164.3298611,16.292
6/13/2013,8:00:00,164.3333333,16.318
6/13/2013,8:05:00,164.3368056,16.347
6/13/2013,8:10:00,164.3402778,16.101
6/13/2013,8:15:00,164.34375,16.087
6/13/2013,8:20:00,164.3472222,16.206
6/13/2013,8:25:00,164.3506944,16.473
6/13/2013,8:30:00,164.3541667,16.302
6/13/2013,8:35:00,164.3576389,16.261
6/13/2013,8:40:00,164.3611111,15.991
6/13/2013,8:45:00,164.3645833,16.012
6/13/2013,8:50:00,164.3680556,16.06
6/13/2013,8:55:00,164.3715278,16.362
6/13/2013,9:00:00,164.375,16.096
6/13/2013,9:05:00,164.3784722,15.917
6/13/2013,9:10:00,164.3819444,15.995
6/13/2013,9:15:00,164.3854167,15.961
6/13/2013,9:20:00,164.3888889,15.884
6/13/2013,9:25:00,164.3923611,15.851
6/13/2013,9:30:00,164.3958333,16.011
6/13/2013,9:35:00,164.3993056,15.976
6/13/2013,9:40:00,164.4027778,16.009
6/13/2013,9:45:00,164.40625,16.147
6/13/2013,9:50:00,164.4097222,16.206
6/13/2013,9:55:00,164.4131944,16.277
6/13/2013,10:00:00,164.4166667,16.255
6/13/2013,10:05:00,164.4201389,16.299
6/13/2013,10:10:00,164.4236111,16.165
6/13/2013,10:15:00,164.4270833,16.217
6/13/2013,10:20:00,164.4305556,16.553
6/13/2013,10:25:00,164.4340278,16.759
6/13/2013,10:30:00,164.4375,16.919
6/13/2013,10:35:00,164.4409722,17.155
6/13/2013,10:40:00,164.4444444,17.292
6/13/2013,10:45:00,164.4479167,17.349
6/13/2013,10:50:00,164.4513889,17.58
6/13/2013,10:55:00,164.4548611,17.597
6/13/2013,11:00:00,164.4583333,17.82
6/13/2013,11:05:00,164.4618056,17.52
6/13/2013,11:10:00,164.4652778,17.255
6/13/2013,11:15:00,164.46875,17.281
6/13/2013,11:20:00,164.4722222,17.434
6/13/2013,11:25:00,164.4756944,17.358
6/13/2013,11:30:00,164.4791667,17.898
6/13/2013,11:35:00,164.4826389,17.985
6/13/2013,11:40:00,164.4861111,18.009
6/13/2013,11:45:00,164.4895833,17.911
6/13/2013,11:50:00,164.4930556,18.099
6/13/2013,11:55:00,164.4965278,18.347
6/13/2013,12:00:00,164.5,18.414
6/13/2013,12:05:00,164.5034722,18.328
6/13/2013,12:10:00,164.5069444,18.587
6/13/2013,12:15:00,164.5104167,18.632
6/13/2013,12:20:00,164.5138889,18.527
6/13/2013,12:25:00,164.5173611,18.58
6/13/2013,12:30:00,164.5208333,18.457
6/13/2013,12:35:00,164.5243056,18.666
6/13/2013,12:40:00,164.5277778,19.011
6/13/2013,12:45:00,164.53125,19.262
6/13/2013,12:50:00,164.5347222,19.48
6/13/2013,12:55:00,164.5381944,19.634
6/13/2013,13:00:00,164.5416667,19.635
6/13/2013,13:05:00,164.5451389,19.658
6/13/2013,13:10:00,164.5486111,19.549
6/13/2013,13:15:00,164.5520833,19.723
6/13/2013,13:20:00,164.5555556,19.777
6/13/2013,13:25:00,164.5590278,19.915
6/13/2013,13:30:00,164.5625,19.946
6/13/2013,13:35:00,164.5659722,20.076
6/13/2013,13:40:00,164.5694444,20.385
6/13/2013,13:45:00,164.5729167,20.582
6/13/2013,13:50:00,164.5763889,20.833
6/13/2013,13:55:00,164.5798611,20.369
6/13/2013,14:00:00,164.5833333,20.479
6/13/2013,14:05:00,164.5868056,20.597
6/13/2013,14:10:00,164.5902778,20.472
6/13/2013,14:15:00,164.59375,20.642
6/13/2013,14:20:00,164.5972222,20.944
6/13/2013,14:25:00,164.6006944,20.687
6/13/2013,14:30:00,164.6041667,20.893
6/13/2013,14:35:00,164.6076389,20.647
6/13/2013,14:40:00,164.6111111,21.125
6/13/2013,14:45:00,164.6145833,21.171
6/13/2013,14:50:00,164.6180556,21.11
6/13/2013,14:55:00,164.6215278,21.013
6/13/2013,15:00:00,164.625,21.154
6/13/2013,15:05:00,164.6284722,21.467
6/13/2013,15:10:00,164.6319444,21.566
6/13/2013,15:15:00,164.6354167,21.428
6/13/2013,15:20:00,164.6388889,21.338
6/13/2013,15:25:00,164.6423611,21.015
6/13/2013,15:30:00,164.6458333,21.208
6/13/2013,15:35:00,164.6493056,21.706
6/13/2013,15:40:00,164.6527778,21.741
6/13/2013,15:45:00,164.65625,21.714
6/13/2013,15:50:00,164.6597222,21.897
6/13/2013,15:55:00,164.6631944,21.824
6/13/2013,16:00:00,164.6666667,21.824
6/13/2013,16:05:00,164.6701389,21.886
6/13/2013,16:10:00,164.6736111,21.806
6/13/2013,16:15:00,164.6770833,21.622
6/13/2013,16:20:00,164.6805556,21.577
6/13/2013,16:25:00,164.6840278,21.718
6/13/2013,16:30:00,164.6875,21.657
6/13/2013,16:35:00,164.6909722,21.561
6/13/2013,16:40:00,164.6944444,21.219
6/13/2013,16:45:00,164.6979167,21.539
6/13/2013,16:50:00,164.7013889,22.056
6/13/2013,16:55:00,164.7048611,22.038
6/13/2013,17:00:00,164.7083333,22.015
6/13/2013,17:05:00,164.7118056,22.01
6/13/2013,17:10:00,164.7152778,22.081
6/13/2013,17:15:00,164.71875,21.829
6/13/2013,17:20:00,164.7222222,21.827
6/13/2013,17:25:00,164.7256944,22.179
6/13/2013,17:30:00,164.7291667,22.43
6/13/2013,17:35:00,164.7326389,22.394
6/13/2013,17:40:00,164.7361111,22.593
6/13/2013,17:45:00,164.7395833,22.107
6/13/2013,17:50:00,164.7430556,22.546
6/13/2013,17:55:00,164.7465278,22.788
6/13/2013,18:00:00,164.75,22.734
6/13/2013,18:05:00,164.7534722,22.585
6/13/2013,18:10:00,164.7569444,22.452
6/13/2013,18:15:00,164.7604167,22.165
6/13/2013,18:20:00,164.7638889,21.848
6/13/2013,18:25:00,164.7673611,22.014
6/13/2013,18:30:00,164.7708333,22.159
6/13/2013,18:35:00,164.7743056,22.344
6/13/2013,18:40:00,164.7777778,21.864
6/13/2013,18:45:00,164.78125,21.877
6/13/2013,18:50:00,164.7847222,21.641
6/13/2013,18:55:00,164.7881944,21.139
6/13/2013,19:00:00,164.7916667,20.773
6/13/2013,19:05:00,164.7951389,20.617
6/13/2013,19:10:00,164.7986111,20.614
6/13/2013,19:15:00,164.8020833,20.79
6/13/2013,19:20:00,164.8055556,20.841
6/13/2013,19:25:00,164.8090278,20.902
6/13/2013,19:30:00,164.8125,21.047
6/13/2013,19:35:00,164.8159722,21.305
6/13/2013,19:40:00,164.8194444,21.354
6/13/2013,19:45:00,164.8229167,21.529
6/13/2013,19:50:00,164.8263889,21.383
6/13/2013,19:55:00,164.8298611,21.131
6/13/2013,20:00:00,164.8333333,21.252
6/13/2013,20:05:00,164.8368056,21.424
6/13/2013,20:10:00,164.8402778,21.257
6/13/2013,20:15:00,164.84375,20.693
6/13/2013,20:20:00,164.8472222,20.333
6/13/2013,20:25:00,164.8506944,20.036
6/13/2013,20:30:00,164.8541667,19.643
6/13/2013,20:35:00,164.8576389,19.573
6/13/2013,20:40:00,164.8611111,19.358
6/13/2013,20:45:00,164.8645833,19.262
6/13/2013,20:50:00,164.8680556,19.271
6/13/2013,20:55:00,164.8715278,19.262
6/13/2013,21:00:00,164.875,19.219
6/13/2013,21:05:00,164.8784722,19.07
6/13/2013,21:10:00,164.8819444,18.982
6/13/2013,21:15:00,164.8854167,18.91
6/13/2013,21:20:00,164.8888889,18.819
6/13/2013,21:25:00,164.8923611,18.674
6/13/2013,21:30:00,164.8958333,18.546
6/13/2013,21:35:00,164.8993056,18.527
6/13/2013,21:40:00,164.9027778,18.749
6/13/2013,21:45:00,164.90625,18.859
6/13/2013,21:50:00,164.9097222,18.707
6/13/2013,21:55:00,164.9131944,18.337
6/13/2013,22:00:00,164.9166667,17.704
6/13/2013,22:05:00,164.9201389,16.869
6/13/2013,22:10:00,164.9236111,16.081
6/13/2013,22:15:00,164.9270833,15.39
6/13/2013,22:20:00,164.9305556,14.926
6/13/2013,22:25:00,164.9340278,14.63
6/13/2013,22:30:00,164.9375,14.446
6/13/2013,22:35:00,164.9409722,14.313
6/13/2013,22:40:00,164.9444444,14.216
6/13/2013,22:45:00,164.9479167,14.244
6/13/2013,22:50:00,164.9513889,14.375
6/13/2013,22:55:00,164.9548611,14.566
6/13/2013,23:00:00,164.9583333,14.612
6/13/2013,23:05:00,164.9618056,14.401
6/13/2013,23:10:00,164.9652778,14.12
6/13/2013,23:15:00,164.96875,13.786
6/13/2013,23:20:00,164.9722222,13.284
6/13/2013,23:25:00,164.9756944,12.899
6/13/2013,23:30:00,164.9791667,12.563
6/13/2013,23:35:00,164.9826389,12.332
6/13/2013,23:40:00,164.9861111,11.956
6/13/2013,23:45:00,164.9895833,11.676
6/13/2013,23:50:00,164.9930556,11.431
6/13/2013,23:55:00,164.9965278,11.086
6/14/2013,0:00:00,165,10.757
6/14/2013,0:05:00,165.0034722,10.492
6/14/2013,0:10:00,165.0069444,10.275
6/14/2013,0:15:00,165.0104167,10.196
6/14/2013,0:20:00,165.0138889,10.101
6/14/2013,0:25:00,165.0173611,10.157
6/14/2013,0:30:00,165.0208333,10.23
6/14/2013,0:35:00,165.0243056,10.226
6/14/2013,0:40:00,165.0277778,10.113
6/14/2013,0:45:00,165.03125,9.939
6/14/2013,0:50:00,165.0347222,9.76
6/14/2013,0:55:00,165.0381944,9.633
6/14/2013,1:00:00,165.0416667,9.069
6/14/2013,1:05:00,165.0451389,8.73
6/14/2013,1:10:00,165.0486111,8.941
6/14/2013,1:15:00,165.0520833,9.283
6/14/2013,1:20:00,165.0555556,9.281
6/14/2013,1:25:00,165.0590278,9.197
6/14/2013,1:30:00,165.0625,9.149
6/14/2013,1:35:00,165.0659722,9.12
6/14/2013,1:40:00,165.0694444,9.12
6/14/2013,1:45:00,165.0729167,9.191
6/14/2013,1:50:00,165.0763889,9.293
6/14/2013,1:55:00,165.0798611,9.248
6/14/2013,2:00:00,165.0833333,9.257
6/14/2013,2:05:00,165.0868056,9.257
6/14/2013,2:10:00,165.0902778,9.324
6/14/2013,2:15:00,165.09375,9.385
6/14/2013,2:20:00,165.0972222,9.453
6/14/2013,2:25:00,165.1006944,9.418
6/14/2013,2:30:00,165.1041667,9.422
6/14/2013,2:35:00,165.1076389,9.384
6/14/2013,2:40:00,165.1111111,9.392
6/14/2013,2:45:00,165.1145833,9.383
6/14/2013,2:50:00,165.1180556,9.361
6/14/2013,2:55:00,165.1215278,9.405
6/14/2013,3:00:00,165.125,9.397
6/14/2013,3:05:00,165.1284722,9.374
6/14/2013,3:10:00,165.1319444,9.339
6/14/2013,3:15:00,165.1354167,9.293
6/14/2013,3:20:00,165.1388889,9.305
6/14/2013,3:25:00,165.1423611,9.462
6/14/2013,3:30:00,165.1458333,9.709
6/14/2013,3:35:00,165.1493056,9.858
6/14/2013,3:40:00,165.1527778,9.772
6/14/2013,3:45:00,165.15625,9.533
6/14/2013,3:50:00,165.1597222,9.196
6/14/2013,3:55:00,165.1631944,8.923
6/14/2013,4:00:00,165.1666667,8.881
6/14/2013,4:05:00,165.1701389,8.993
6/14/2013,4:10:00,165.1736111,8.994
6/14/2013,4:15:00,165.1770833,8.891
6/14/2013,4:20:00,165.1805556,8.819
6/14/2013,4:25:00,165.1840278,8.834
6/14/2013,4:30:00,165.1875,9.029
6/14/2013,4:35:00,165.1909722,9.299
6/14/2013,4:40:00,165.1944444,9.635
6/14/2013,4:45:00,165.1979167,10.008
6/14/2013,4:50:00,165.2013889,10.356
6/14/2013,4:55:00,165.2048611,10.653
6/14/2013,5:00:00,165.2083333,10.923
6/14/2013,5:05:00,165.2118056,11.208
6/14/2013,5:10:00,165.2152778,11.473
6/14/2013,5:15:00,165.21875,11.633
6/14/2013,5:20:00,165.2222222,11.679
6/14/2013,5:25:00,165.2256944,11.63
6/14/2013,5:30:00,165.2291667,11.584
6/14/2013,5:35:00,165.2326389,11.61
6/14/2013,5:40:00,165.2361111,11.895
6/14/2013,5:45:00,165.2395833,12.49
6/14/2013,5:50:00,165.2430556,13.092
6/14/2013,5:55:00,165.2465278,13.564
6/14/2013,6:00:00,165.25,14.506
6/14/2013,6:05:00,165.2534722,15.332
6/14/2013,6:10:00,165.2569444,15.554
6/14/2013,6:15:00,165.2604167,15.749
6/14/2013,6:20:00,165.2638889,15.736
6/14/2013,6:25:00,165.2673611,15.429
6/14/2013,6:30:00,165.2708333,15.114
6/14/2013,6:35:00,165.2743056,14.96
6/14/2013,6:40:00,165.2777778,14.819
6/14/2013,6:45:00,165.28125,14.681
6/14/2013,6:50:00,165.2847222,14.637
6/14/2013,6:55:00,165.2881944,14.647
6/14/2013,7:00:00,165.2916667,14.703
6/14/2013,7:05:00,165.2951389,14.743
6/14/2013,7:10:00,165.2986111,14.706
6/14/2013,7:15:00,165.3020833,14.505
6/14/2013,7:20:00,165.3055556,14.289
6/14/2013,7:25:00,165.3090278,14.082
6/14/2013,7:30:00,165.3125,14.254
6/14/2013,7:35:00,165.3159722,14.934
6/14/2013,7:40:00,165.3194444,15.779
6/14/2013,7:45:00,165.3229167,16.654
6/14/2013,7:50:00,165.3263889,17.428
6/14/2013,7:55:00,165.3298611,17.916
6/14/2013,8:00:00,165.3333333,18.178
6/14/2013,8:05:00,165.3368056,18.41
6/14/2013,8:10:00,165.3402778,18.595
6/14/2013,8:15:00,165.34375,18.847
6/14/2013,8:20:00,165.3472222,19.07
6/14/2013,8:25:00,165.3506944,19.167
6/14/2013,8:30:00,165.3541667,19.208
6/14/2013,8:35:00,165.3576389,19.304
6/14/2013,8:40:00,165.3611111,19.39
6/14/2013,8:45:00,165.3645833,19.616
6/14/2013,8:50:00,165.3680556,19.616
6/14/2013,8:55:00,165.3715278,19.881
6/14/2013,9:00:00,165.375,20.044
6/14/2013,9:05:00,165.3784722,20.118
6/14/2013,9:10:00,165.3819444,20.117
6/14/2013,9:15:00,165.3854167,20.206
6/14/2013,9:20:00,165.3888889,20.228
6/14/2013,9:25:00,165.3923611,20.26
6/14/2013,9:30:00,165.3958333,20.377
6/14/2013,9:35:00,165.3993056,20.297
6/14/2013,9:40:00,165.4027778,20.104
6/14/2013,9:45:00,165.40625,20.262
6/14/2013,9:50:00,165.4097222,19.669
6/14/2013,9:55:00,165.4131944,18.893
6/14/2013,10:00:00,165.4166667,17.8
6/14/2013,10:05:00,165.4201389,16.53
6/14/2013,10:10:00,165.4236111,16.258
6/14/2013,10:15:00,165.4270833,16.058
6/14/2013,10:20:00,165.4305556,16.06
6/14/2013,10:25:00,165.4340278,16.725
6/14/2013,10:30:00,165.4375,17.892
6/14/2013,10:35:00,165.4409722,18.613
6/14/2013,10:40:00,165.4444444,19.092
6/14/2013,10:45:00,165.4479167,19.467
6/14/2013,10:50:00,165.4513889,19.55
6/14/2013,10:55:00,165.4548611,19.483
6/14/2013,11:00:00,165.4583333,19.732
6/14/2013,11:05:00,165.4618056,19.975
6/14/2013,11:10:00,165.4652778,20.406
6/14/2013,11:15:00,165.46875,20.481
6/14/2013,11:20:00,165.4722222,20.818
6/14/2013,11:25:00,165.4756944,20.941
6/14/2013,11:30:00,165.4791667,20.788
6/14/2013,11:35:00,165.4826389,20.961
6/14/2013,11:40:00,165.4861111,20.967
6/14/2013,11:45:00,165.4895833,20.704
6/14/2013,11:50:00,165.4930556,20.123
6/14/2013,11:55:00,165.4965278,20.686
6/14/2013,12:00:00,165.5,20.963
6/14/2013,12:05:00,165.5034722,20.236
6/14/2013,12:10:00,165.5069444,19.11
6/14/2013,12:15:00,165.5104167,18.888
6/14/2013,12:20:00,165.5138889,19.546
6/14/2013,12:25:00,165.5173611,20.344
6/14/2013,12:30:00,165.5208333,20.824
6/14/2013,12:35:00,165.5243056,21.1
6/14/2013,12:40:00,165.5277778,21.468
6/14/2013,12:45:00,165.53125,21.411
6/14/2013,12:50:00,165.5347222,21.218
6/14/2013,12:55:00,165.5381944,19.051
6/14/2013,13:00:00,165.5416667,17.594
6/14/2013,13:05:00,165.5451389,16.037
6/14/2013,13:10:00,165.5486111,14.718
6/14/2013,13:15:00,165.5520833,14.69
6/14/2013,13:20:00,165.5555556,15.498
6/14/2013,13:25:00,165.5590278,16.546
6/14/2013,13:30:00,165.5625,16.527
6/14/2013,13:35:00,165.5659722,16.182
6/14/2013,13:40:00,165.5694444,16.131
6/14/2013,13:45:00,165.5729167,16.742
6/14/2013,13:50:00,165.5763889,17.43
6/14/2013,13:55:00,165.5798611,18.003
6/14/2013,14:00:00,165.5833333,17.858
6/14/2013,14:05:00,165.5868056,17.704
6/14/2013,14:10:00,165.5902778,16.973
6/14/2013,14:15:00,165.59375,15.736
6/14/2013,14:20:00,165.5972222,14.997
6/14/2013,14:25:00,165.6006944,14.629
6/14/2013,14:30:00,165.6041667,14.604
6/14/2013,14:35:00,165.6076389,14.709
6/14/2013,14:40:00,165.6111111,14.494
6/14/2013,14:45:00,165.6145833,14.122
6/14/2013,14:50:00,165.6180556,14.153
6/14/2013,14:55:00,165.6215278,14.436
6/14/2013,15:00:00,165.625,14.971
6/14/2013,15:05:00,165.6284722,15.556
6/14/2013,15:10:00,165.6319444,16.268
6/14/2013,15:15:00,165.6354167,16.921
6/14/2013,15:20:00,165.6388889,17.761
6/14/2013,15:25:00,165.6423611,19.018
6/14/2013,15:30:00,165.6458333,20.059
6/14/2013,15:35:00,165.6493056,20.924
6/14/2013,15:40:00,165.6527778,21.142
6/14/2013,15:45:00,165.65625,21.024
6/14/2013,15:50:00,165.6597222,21.262
6/14/2013,15:55:00,165.6631944,21.625
6/14/2013,16:00:00,165.6666667,22.035
6/14/2013,16:05:00,165.6701389,22.613
6/14/2013,16:10:00,165.6736111,22.986
6/14/2013,16:15:00,165.6770833,22.491
6/14/2013,16:20:00,165.6805556,20.201
6/14/2013,16:25:00,165.6840278,19.91
6/14/2013,16:30:00,165.6875,19.647
6/14/2013,16:35:00,165.6909722,19.567
6/14/2013,16:40:00,165.6944444,19.493
6/14/2013,16:45:00,165.6979167,19.433
6/14/2013,16:50:00,165.7013889,19.537
6/14/2013,16:55:00,165.7048611,18.433
6/14/2013,17:00:00,165.7083333,18.42
6/14/2013,17:05:00,165.7118056,18.461
6/14/2013,17:10:00,165.7152778,18.36
6/14/2013,17:15:00,165.71875,19.26
6/14/2013,17:20:00,165.7222222,20.014
6/14/2013,17:25:00,165.7256944,20.43
6/14/2013,17:30:00,165.7291667,20.616
6/14/2013,17:35:00,165.7326389,20.933
6/14/2013,17:40:00,165.7361111,21.061
6/14/2013,17:45:00,165.7395833,21.247
6/14/2013,17:50:00,165.7430556,21.676
6/14/2013,17:55:00,165.7465278,21.913
6/14/2013,18:00:00,165.75,21.762
6/14/2013,18:05:00,165.7534722,21.651
6/14/2013,18:10:00,165.7569444,21.701
6/14/2013,18:15:00,165.7604167,21.849
6/14/2013,18:20:00,165.7638889,21.948
6/14/2013,18:25:00,165.7673611,21.113
6/14/2013,18:30:00,165.7708333,20.785
6/14/2013,18:35:00,165.7743056,20.514
6/14/2013,18:40:00,165.7777778,19.504
6/14/2013,18:45:00,165.78125,19.333
6/14/2013,18:50:00,165.7847222,19.198
6/14/2013,18:55:00,165.7881944,19.117
6/14/2013,19:00:00,165.7916667,19.772
6/14/2013,19:05:00,165.7951389,20.623
6/14/2013,19:10:00,165.7986111,21.144
6/14/2013,19:15:00,165.8020833,21.165
6/14/2013,19:20:00,165.8055556,21.378
6/14/2013,19:25:00,165.8090278,21.333
6/14/2013,19:30:00,165.8125,20.627
6/14/2013,19:35:00,165.8159722,20.838
6/14/2013,19:40:00,165.8194444,21.123
6/14/2013,19:45:00,165.8229167,21.234
6/14/2013,19:50:00,165.8263889,21.32
6/14/2013,19:55:00,165.8298611,21.392
6/14/2013,20:00:00,165.8333333,21.169
6/14/2013,20:05:00,165.8368056,21.02
6/14/2013,20:10:00,165.8402778,21.168
6/14/2013,20:15:00,165.84375,21.317
6/14/2013,20:20:00,165.8472222,21.215
6/14/2013,20:25:00,165.8506944,21.238
6/14/2013,20:30:00,165.8541667,20.727
6/14/2013,20:35:00,165.8576389,20.377
6/14/2013,20:40:00,165.8611111,20.092
6/14/2013,20:45:00,165.8645833,19.904
6/14/2013,20:50:00,165.8680556,19.81
6/14/2013,20:55:00,165.8715278,19.823
6/14/2013,21:00:00,165.875,19.723
6/14/2013,21:05:00,165.8784722,19.571
6/14/2013,21:10:00,165.8819444,19.395
6/14/2013,21:15:00,165.8854167,19.162
6/14/2013,21:20:00,165.8888889,18.897
6/14/2013,21:25:00,165.8923611,18.474
6/14/2013,21:30:00,165.8958333,17.918
6/14/2013,21:35:00,165.8993056,17.428
6/14/2013,21:40:00,165.9027778,17.143
6/14/2013,21:45:00,165.90625,17.039
6/14/2013,21:50:00,165.9097222,16.92
6/14/2013,21:55:00,165.9131944,16.766
6/14/2013,22:00:00,165.9166667,16.513
6/14/2013,22:05:00,165.9201389,16.19
6/14/2013,22:10:00,165.9236111,15.822
6/14/2013,22:15:00,165.9270833,15.526
6/14/2013,22:20:00,165.9305556,15.29
6/14/2013,22:25:00,165.9340278,15.166
6/14/2013,22:30:00,165.9375,15.117
6/14/2013,22:35:00,165.9409722,15
6/14/2013,22:40:00,165.9444444,14.87
6/14/2013,22:45:00,165.9479167,14.741
6/14/2013,22:50:00,165.9513889,14.432
6/14/2013,22:55:00,165.9548611,14.204
6/14/2013,23:00:00,165.9583333,14.072
6/14/2013,23:05:00,165.9618056,13.87
6/14/2013,23:10:00,165.9652778,13.648
6/14/2013,23:15:00,165.96875,13.483
6/14/2013,23:20:00,165.9722222,13.299
6/14/2013,23:25:00,165.9756944,13.135
6/14/2013,23:30:00,165.9791667,13.016
6/14/2013,23:35:00,165.9826389,12.917
6/14/2013,23:40:00,165.9861111,12.8
6/14/2013,23:45:00,165.9895833,12.68
6/14/2013,23:50:00,165.9930556,12.56
6/14/2013,23:55:00,165.9965278,12.493
6/15/2013,0:00:00,166,12.404
6/15/2013,0:05:00,166.0034722,12.349
6/15/2013,0:10:00,166.0069444,12.291
6/15/2013,0:15:00,166.0104167,12.226
6/15/2013,0:20:00,166.0138889,12.202
6/15/2013,0:25:00,166.0173611,12.206
6/15/2013,0:30:00,166.0208333,12.186
6/15/2013,0:35:00,166.0243056,12.285
6/15/2013,0:40:00,166.0277778,12.362
6/15/2013,0:45:00,166.03125,12.249
6/15/2013,0:50:00,166.0347222,12.252
6/15/2013,0:55:00,166.0381944,12.39
6/15/2013,1:00:00,166.0416667,12.497
6/15/2013,1:05:00,166.0451389,12.528
6/15/2013,1:10:00,166.0486111,12.513
6/15/2013,1:15:00,166.0520833,12.503
6/15/2013,1:20:00,166.0555556,12.445
6/15/2013,1:25:00,166.0590278,12.405
6/15/2013,1:30:00,166.0625,12.393
6/15/2013,1:35:00,166.0659722,12.368
6/15/2013,1:40:00,166.0694444,12.368
6/15/2013,1:45:00,166.0729167,12.129
6/15/2013,1:50:00,166.0763889,12.063
6/15/2013,1:55:00,166.0798611,11.728
6/15/2013,2:00:00,166.0833333,11.536
6/15/2013,2:05:00,166.0868056,11.428
6/15/2013,2:10:00,166.0902778,11.35
6/15/2013,2:15:00,166.09375,11.269
6/15/2013,2:20:00,166.0972222,11.155
6/15/2013,2:25:00,166.1006944,11.258
6/15/2013,2:30:00,166.1041667,11.233
6/15/2013,2:35:00,166.1076389,11.149
6/15/2013,2:40:00,166.1111111,11.118
6/15/2013,2:45:00,166.1145833,11.093
6/15/2013,2:50:00,166.1180556,11.055
6/15/2013,2:55:00,166.1215278,10.992
6/15/2013,3:00:00,166.125,10.946
6/15/2013,3:05:00,166.1284722,10.908
6/15/2013,3:10:00,166.1319444,10.817
6/15/2013,3:15:00,166.1354167,10.726
6/15/2013,3:20:00,166.1388889,10.669
6/15/2013,3:25:00,166.1423611,10.57
6/15/2013,3:30:00,166.1458333,10.452
6/15/2013,3:35:00,166.1493056,10.372
6/15/2013,3:40:00,166.1527778,10.422
6/15/2013,3:45:00,166.15625,10.502
6/15/2013,3:50:00,166.1597222,10.705
6/15/2013,3:55:00,166.1631944,10.882
6/15/2013,4:00:00,166.1666667,11.094
6/15/2013,4:05:00,166.1701389,11.16
6/15/2013,4:10:00,166.1736111,11.286
6/15/2013,4:15:00,166.1770833,11.401
6/15/2013,4:20:00,166.1805556,11.418
6/15/2013,4:25:00,166.1840278,11.416
6/15/2013,4:30:00,166.1875,11.477
6/15/2013,4:35:00,166.1909722,11.292
6/15/2013,4:40:00,166.1944444,11.012
6/15/2013,4:45:00,166.1979167,11.004
6/15/2013,4:50:00,166.2013889,11.096
6/15/2013,4:55:00,166.2048611,11.019
6/15/2013,5:00:00,166.2083333,10.884
6/15/2013,5:05:00,166.2118056,10.777
6/15/2013,5:10:00,166.2152778,10.694
6/15/2013,5:15:00,166.21875,10.624
6/15/2013,5:20:00,166.2222222,10.478
6/15/2013,5:25:00,166.2256944,10.391
